Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight,Combined Power,Weight Difference,Fuel Efficiency per Weight,Weight per Cylinder,Acceleration Power,Log Weight,Engine Power Squared
Toyota,28.3695951,3.7640737,221.107043,3222.305837,18.07425269,8,Germany,2991.129939,224.87111670000002,231.17589799999996,0.008804128638022886,402.788229625,3996.344566720696,8.077852480709504,14.16825081903169
Audi,12.0782631,5.012134051,283.7384041,4070.555743,10.44693066,8,Japan,2532.766832,288.750538151,1537.788911,0.0029672270477490914,508.819467875,2964.19543321176,8.311534815306704,25.121487745193672
Nissan,41.45112798,3.731494703,427.1853977,3527.832076,19.27405344,6,USA,3320.036057,430.916892403,207.79601900000034,0.011749745193937627,587.9720126666667,8233.594184057452,8.168438818488216,13.924052718517059
Chevrolet,18.05455129,5.339164082,471.9687053,4257.204259,19.19463349,4,Germany,3446.302584,477.30786938200004,810.9016750000001,0.004240940812701559,1064.30106475,9059.266316983321,8.356367946589202,28.506673094518902
BMW,20.3448334,1.694779394,318.0333651,2458.131473,7.17347989,8,USA,2841.283378,319.72814449400005,-383.15190500000017,0.008276544043093987,307.266434125,2281.4059488938783,7.8071567764905145,2.8722771943270073
Chevrolet,16.58825414,1.892030739,364.5864821,5987.962011,7.659668803,8,Germany,3315.224091,366.478512839,2672.7379199999996,0.00277026709747441,748.495251375,2792.611702936888,8.697506401331017,3.579780317320886
Mercedes,23.20860259,1.676263446,461.3094489,3702.223511,17.94011105,4,Germany,3998.690334,462.985712346,-296.46682299999975,0.0062688280491555665,925.55587775,8275.9427416803,8.216688867053742,2.8098591403957953
Mercedes,40.27006023,2.241107401,139.4187406,3392.922559,10.89141378,4,USA,3830.378932,141.659848001,-437.456373,0.011868841545817315,848.23063975,1518.4671925610855,8.129446940768975,5.022562382816974
Mercedes,30.77543438,3.665080444,192.8314311,4840.839393,5.065609734,4,USA,2587.991247,196.49651154400001,2252.8481460000003,0.0063574582590990745,1210.20984825,976.8087744013103,8.484843412979512,13.432814660991237
Chevrolet,18.19525097,4.082288726,383.5600025,3455.597626,9.108077296,6,USA,2691.823697,387.642291226,763.7739290000004,0.00526544260625094,575.9329376666667,3493.4941504239528,8.147750695483683,16.6650812424267
Nissan,45.11320313,1.682340632,429.4977848,5333.09722,13.9644349,4,Japan,3241.604982,431.18012543199995,2091.492238,0.008459100081809497,1333.274305,5997.693855533809,8.581687440323808,2.8302700020781595
Toyota,45.1832742,5.283883559,442.8116113,3817.082897,16.98898949,6,Germany,2867.801672,448.095494859,949.2812249999997,0.011837121545227997,636.1804828333333,7522.921810425665,8.247241770350637,27.91942546507051
Honda,44.823137,4.868661507,266.0428707,4878.233653,7.000829256,4,Germany,2621.453856,270.911532207,2256.779797,0.009188394855263814,1219.55841325,1862.520712546785,8.492538476972722,23.70386486974351
Chevrolet,19.55184846,2.686449929,135.7359609,2429.812866,6.658120466,4,Germany,2881.831739,138.422410829,-452.018873,0.008046647844196573,607.4532165,903.7463792404658,7.795569523492638,7.217013221024105
Mercedes,28.04957377,1.808750121,275.1125909,5384.476742,18.8313898,6,USA,2591.767147,276.921341021,2792.709595,0.005209340686943207,897.4127903333333,5180.752438125833,8.59127541532419,3.271577000217515
Honda,49.39958625,2.179548293,192.2938361,4942.871947,16.26722552,6,Germany,3294.868663,194.473384393,1648.0032839999994,0.009994106013606587,823.8119911666666,3128.0871979446174,8.50570180704382,4.750430761519214
Honda,40.88049905,2.007777655,216.478582,2846.867114,13.84669401,4,Germany,3235.375156,218.486359655,-388.50804199999993,0.014359819904821871,711.7167785,2997.512684672694,7.953974410389602,4.031171111917299
Ford,11.08669685,1.993135117,408.9070227,2581.144039,16.53780185,4,USA,2509.48923,410.90015781700004,71.65480899999966,0.004295264689798274,645.28600975,6762.4233164860525,7.855988005600413,3.9725875946186036
Honda,12.60818365,3.574246755,130.2108344,3265.169395,11.43281542,4,USA,3223.774593,133.785081155,41.3948019999998,0.003861417931120845,816.29234875,1488.6764353793867,8.091066922447398,12.775239865628029
BMW,28.55725507,2.48338977,431.032487,5904.282344,16.37683621,8,Germany,3279.707721,433.51587677,2624.574623,0.004836702143660222,738.035293,7058.9484407879545,8.683433187630074,6.167224749740654
BMW,46.36880823,2.932558866,271.0676343,3027.326298,10.57704487,4,Japan,3408.555612,274.00019316600003,-381.22931400000016,0.015316752693832014,756.8315745,2867.094530795851,8.015435099049627,8.599901502555205
Ford,31.54807192,5.458021334,338.4255724,3824.508836,8.661418587,6,USA,3955.149587,343.88359373400004,-130.6407509999999,0.008248921174671853,637.4181393333333,2931.2455431014746,8.24918532912662,29.789996882399137
Toyota,29.91250032,4.237256996,135.8608925,2120.080903,15.93520132,8,Japan,3974.038641,140.09814949600002,-1853.957738,0.014109131532514916,265.010112875,2164.970673502378,7.6592095287303685,17.954346850150944
Audi,14.218948,5.295922668,234.9436313,3588.910118,11.29508438,6,Japan,3290.393966,240.239553968,298.5161519999997,0.003961912539599577,598.1516863333333,2653.708140077109,8.185603847089231,28.046796905436242
Toyota,36.27120419,2.07022622,135.8803676,4285.280062,19.72065656,8,Japan,3767.780046,137.95059382,517.500016,0.008464138554592328,535.66000775,2679.650062686151,8.36294118758921,4.285836601975488
BMW,42.88412642,3.028557899,484.6174892,5812.49845,10.24227773,8,Japan,2627.748655,487.64604709900004,3184.749795,0.0073779161902400164,726.56230625,4963.5869172016755,8.66776578322891,9.172162947595293
Audi,25.2168003,3.718927213,422.9046597,4066.94418,18.82591131,6,USA,3296.731934,426.623586913,770.212246,0.006200429409385206,677.82403,7961.5656160979315,8.310647180708536,13.830419615591948
Ford,41.02447404,1.807032248,283.8531017,5276.429305,18.99443823,8,Germany,3518.350089,285.660133948,1758.0792159999996,0.007775044763913501,659.553663125,5391.630206634559,8.571004879935538,3.265365545311934
Toyota,48.57906616,1.516749775,189.4410193,4188.51057,8.627794206,6,Germany,3347.093229,190.957769075,841.4173410000003,0.011598172034695379,698.085095,1634.4581286952744,8.34010047716714,2.300529879962551
Audi,18.15065837,4.181737335,473.3820421,2163.140054,16.97331772,4,USA,2846.081492,477.56377943499996,-682.9414379999998,0.008390884509043444,540.7850135,8034.863803505716,7.679316173741295,17.486927138932906
Audi,30.93318525,4.067278067,237.8386383,3260.033101,11.49611758,8,USA,2593.986979,241.905916367,666.0461220000002,0.009488610787574946,407.504137625,2734.2209509638915,8.089492627990186,16.54275087429926
Chevrolet,21.48551832,3.14315524,164.3937727,4302.198031,18.76287091,6,Japan,3080.003927,167.53692794,1222.1941039999997,0.0049940793439036376,717.0330051666666,3084.499135577982,8.366881341078773,9.879424862739457
Toyota,41.71417676,3.458576304,325.2657554,5802.375864,11.75186409,8,Japan,3471.463747,328.724331704,2330.912117,0.007189154535611794,725.296983,3822.4789505919834,8.666022744382479,11.961750050590302
Ford,33.10373464,3.161772002,477.5096481,5436.521439,16.16455576,6,USA,3987.56961,480.671420102,1448.951829,0.006089138985551234,906.0869065,7718.731332650427,8.600894693959873,9.996802192631089
Audi,35.3832967,1.596020179,101.5321162,2913.422457,12.00451114,4,Germany,2854.800177,103.12813637900001,58.622280000000046,0.012144924816854325,728.35561425,1218.8434199906744,7.977083771161154,2.547280411775192
BMW,41.91656638,2.841486425,195.2499373,2880.43932,8.417011336,4,Japan,3876.684865,198.091423725,-996.2455450000002,0.014552143518163056,720.10983,1643.420935607389,7.965698103163361,8.07404510345928
Mercedes,25.83881891,2.208329022,475.3790562,2804.691868,7.990251934,8,USA,2602.392099,477.58738522199997,202.29976899999974,0.009212712171631682,350.5864835,3798.3984231851446,7.939048960942344,4.876717069407476
Chevrolet,46.60360274,1.893696756,168.4343867,5689.995585,11.38146791,8,USA,3896.483911,170.328083456,1793.5116739999999,0.008190446204010543,711.249448125,1917.0305671665808,8.646464751197405,3.5860874036849233
Honda,31.32115469,5.326881736,145.2973807,5410.664612,16.33241986,6,USA,3748.550152,150.62426243599998,1662.1144599999998,0.005788781404142964,901.7774353333333,2373.0578261506607,8.596127213093753,28.37566902933037
Honda,16.31819291,3.8974389,328.0748863,5099.533729,14.07607228,6,Japan,2531.418029,331.9723252,2568.1157,0.003199938225175724,849.9222881666666,4618.005812811582,8.53690438884656,15.190029979233211
Honda,37.83596473,4.414625137,444.7375293,3570.940457,15.32943935,8,USA,2947.278061,449.152154437,623.6623960000002,0.010595518235492101,446.367557125,6817.5769820731975,8.180584273414551,19.488915100232266
BMW,41.73045402,2.761454973,290.8439271,4017.522817,9.234895261,6,Germany,2576.434981,293.605382073,1441.0878360000002,0.010387110645251128,669.5871361666667,2685.9132040664194,8.298420776998153,7.625633567906432
Mercedes,22.67046708,3.072588518,497.8257027,3857.326979,12.22153019,6,USA,3993.258807,500.898291218,-135.93182800000022,0.00587724795004992,642.8878298333333,6084.191854906015,8.257729730088156,9.440800200945436
Audi,44.28717028,2.447695976,371.6686798,3013.59243,5.665928975,6,Japan,3141.766007,374.116375776,-128.17357700000002,0.014695806187700038,502.26540500000004,2105.848341978817,8.010888144428831,5.991215590926592
Ford,46.24573019,1.887862684,129.6299629,4020.112185,17.26298624,8,Germany,3493.260279,131.517825584,526.8519059999999,0.011503591955108586,502.514023125,2237.8002658344108,8.2990650879401,3.5640255136396837
Honda,21.0761795,2.21612655,497.1328527,2121.986191,19.84838243,4,Germany,2851.285862,499.34897925,-729.2996710000002,0.009932288715822279,530.49654775,9867.282978906458,7.660107811612698,4.911216885614902
Toyota,49.34085891,4.690056181,263.1576947,2527.241494,11.10318594,4,USA,3900.604358,267.84775088099997,-1373.3628640000002,0.01952360272144218,631.8103735,2921.888815795852,7.834883668314783,21.996626980936306
Honda,15.62846112,4.210183221,214.9610135,5546.358385,5.164454797,6,USA,2911.261133,219.171196721,2635.0972520000005,0.0028177878231357744,924.3930641666667,1110.1564373380568,8.620896844535082,17.725642754389938
Audi,18.08062674,3.687715504,323.1516734,5006.719068,7.546889593,8,Germany,2890.321911,326.839388904,2116.3971570000003,0.0036112724709402447,625.8398835,2438.790000942995,8.518536102906829,13.599245638441973
Nissan,17.36899357,3.400359491,221.7230367,3691.473636,14.78790317,6,USA,2971.900144,225.12339619099998,719.573492,0.0047051652761688585,615.2456060000001,3278.818797277956,8.213781016661446,11.56244466803378
BMW,45.7595884,5.189737135,134.5830028,4068.601449,14.18118977,4,Japan,3193.733747,139.772739935,874.8677019999996,0.011247006858154418,1017.15036225,1908.5471025232414,8.31105459505995,26.933371530398006
Nissan,36.17170209,1.790939791,100.5713372,3479.995544,16.81797079,6,Germany,2527.799089,102.362276991,952.1964549999998,0.01039418057657145,579.9992573333333,1691.4058113408405,8.15478629230793,3.207465334987124
Honda,16.08417133,2.622403253,279.8333412,4963.119469,8.808260164,4,USA,3396.75625,282.455744453,1566.3632190000003,0.0032407382958364967,1240.77986725,2464.84487185098,8.509789747230016,6.876998821344982
Mercedes,27.61293673,2.899751414,434.7453689,5136.748717,16.45447873,8,Germany,2547.498696,437.645120314,2589.2500210000003,0.005375566968774502,642.093589625,7153.508425531055,8.54417561297727,8.408558262994998
Audi,34.611921,4.629703249,328.9260743,5053.140761,15.31976032,6,USA,3308.803732,333.55577754899997,1744.3370289999998,0.006849585760035392,842.1901268333332,5039.068621274511,8.527765261820594,21.43415217380116
Honda,13.3385634,5.470058481,499.6829196,4890.446899,9.842217466,8,USA,3186.827353,505.152978081,1703.6195459999994,0.002727473311841393,611.305862375,4917.987958748993,8.495038968681618,29.921539785560025
Nissan,45.29665474,2.462682059,214.7386583,2818.017355,13.18232222,6,Japan,2863.820587,217.201340359,-45.80323200000021,0.016073944562346388,469.66955916666666,2830.754186801077,7.9437888510627985,6.06480292372048
Audi,42.14414142,4.997229337,212.1820259,3351.879917,7.209107127,6,USA,2994.652026,217.179255237,357.227891,0.012573284981438074,558.6466528333334,1529.6429551369888,8.117276636676259,24.972301046573463
BMW,30.20827094,4.822491042,163.8997841,3879.38174,11.78846755,6,USA,3558.489717,168.722275142,320.8920229999999,0.007786877643033913,646.5636233333333,1932.127286314856,8.263431074559673,23.256419850170246
BMW,48.68506461,2.398629591,165.6254353,3323.171966,18.21796009,6,USA,2514.39628,168.024064891,808.775686,0.014650179138517684,553.8619943333333,3017.357570184277,8.108675017241298,5.753423914820828
Honda,26.71043917,3.097330321,214.0746384,5019.760801,11.3178707,6,Japan,2974.970707,217.17196872099998,2044.7900940000004,0.005321058159719272,836.6268001666667,2422.869077560455,8.521137562347329,9.593455117385963
BMW,49.36441276,3.138691477,417.1360181,3317.414097,17.5935006,8,USA,3520.445881,420.274709577,-203.03178400000024,0.014880389157519157,414.676762125,7338.88278472396,8.106940871975103,9.851384187792442
Chevrolet,36.71679995,5.412882674,462.3027163,2552.928347,13.85380048,8,USA,2728.410798,467.715598974,-175.48245099999986,0.014382228938445017,319.116043375,6404.649592982244,7.844996350650989,29.299298842489385
Audi,35.38685093,2.223567606,490.0348679,3596.161808,7.878150697,4,USA,3340.578481,492.258435506,255.58332699999983,0.009840172055461638,899.040452,3860.5685361006877,8.18762239124215,4.9442528984525715
Mercedes,16.63819581,4.696631884,192.9158616,5919.657731,13.71659367,6,Germany,2753.399393,197.612493484,3166.258338,0.002810668549782747,986.6096218333333,2646.1484860651562,8.6860339104972,22.058351053805392
Audi,45.27711033,2.836770857,452.5190182,2903.525652,12.58974994,4,Japan,2732.142815,455.355789057,171.38283699999965,0.015593838579938953,725.881413,5697.101282232309,7.973681019627564,8.047268895124514
BMW,27.09958752,4.423481383,231.3020357,4448.634636,10.97962003,8,Germany,3658.420144,235.725517083,790.2144919999996,0.006091664013200836,556.0793295,2539.608464151495,8.400352504709579,19.567187545747597
Audi,16.48933623,3.180044017,145.1362178,3731.892199,6.794456593,4,Japan,2899.78803,148.316261817,832.1041689999997,0.004418492108217513,932.97304975,986.1217319142938,8.2246706759659,10.112679950057498
Nissan,10.5043008,3.813439052,448.0099702,2284.098271,11.25062996,8,Japan,3063.653678,451.823409252,-779.5554070000003,0.004598883039914529,285.512283875,5040.394393110827,7.73372659568219,14.542317403318659
Ford,32.39022735,4.830447093,354.4422539,3951.506424,6.091435644,6,Germany,3595.027098,359.272700993,356.4793260000001,0.008196931467268697,658.5844040000001,2159.062179146158,8.281852158355463,23.33321911827215
Nissan,31.09598488,4.71666226,165.8923584,4808.657315,6.481535771,4,Japan,2769.279401,170.60902066,2039.3779140000006,0.0064666668558393614,1202.16432875,1075.2372551051524,8.478173179641088,22.246902874908304
Toyota,38.77414489,4.965692734,271.932503,4052.879903,11.23874799,4,Japan,3297.605532,276.898195734,755.274371,0.009567059922328027,1013.21997575,3056.180871506919,8.307182994558392,24.658104328500396
Chevrolet,45.61032212,1.738469301,214.903078,5488.424255,9.58072223,4,Germany,3876.729496,216.641547301,1611.694759,0.008310276319919806,1372.10606375,2058.9266966900236,8.610396472358005,3.022275510519429
Ford,13.17626339,4.268202212,394.7178275,3155.748067,18.88316489,4,USA,3330.740229,398.986029712,-174.992162,0.004175321701939904,788.93701675,7453.521821705076,8.056980852100105,18.217550122521697
Honda,39.25985961,2.059949507,281.3664922,2344.996685,10.63558708,6,Japan,2573.26865,283.426441707,-228.2719649999999,0.0167419680638056,390.83278083333335,2992.4978291872408,7.760039267233325,4.243391971389542
Audi,17.49647776,3.163274272,495.711978,5746.262447,16.36787183,8,Germany,3384.545912,498.875252272,2361.716535,0.0030448448746253375,718.282805875,8113.750120499779,8.656304913226423,10.00630411989713
Mercedes,44.32708213,3.69435366,121.8979929,3512.785398,12.9537129,8,Japan,2635.230099,125.59234656000001,877.5552990000001,0.012618784556334575,439.09817475,1579.0316031128384,8.164164562440872,13.648248965155396
Toyota,42.76254055,3.110957939,242.0061065,4305.622206,15.56128503,6,Germany,2923.186811,245.117064439,1382.435395,0.009931791156783158,717.603701,3765.9260022470357,8.367676937428683,9.678059298227128
Toyota,31.6317502,3.578446703,292.7600668,5168.012505,8.901739745,8,USA,3774.512658,296.338513503,1393.4998469999996,0.00612067988794466,646.001563125,2606.0739223824153,8.550243465157653,12.80528080621157
