Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight
Mercedes,40.27006023,2.241107401,139.4187406,3392.922559,10.89141378,4,USA,3830.378932
Mercedes,30.77543438,3.665080444,192.8314311,4840.839393,5.065609734,4,USA,2587.991247
Chevrolet,18.19525097,4.082288726,383.5600025,3455.597626,9.108077296,6,USA,2691.823697
Nissan,45.11320313,1.682340632,429.4977848,5333.09722,13.9644349,4,Japan,3241.604982
Toyota,45.1832742,5.283883559,442.8116113,3817.082897,16.98898949,6,Germany,2867.801672
Honda,44.823137,4.868661507,266.0428707,4878.233653,7.000829256,4,Germany,2621.453856
Chevrolet,19.55184846,2.686449929,135.7359609,2429.812866,6.658120466,4,Germany,2881.831739
Mercedes,28.04957377,1.808750121,275.1125909,5384.476742,18.8313898,6,USA,2591.767147
Honda,49.39958625,2.179548293,192.2938361,4942.871947,16.26722552,6,Germany,3294.868663
Honda,40.88049905,2.007777655,216.478582,2846.867114,13.84669401,4,Germany,3235.375156
Ford,11.08669685,1.993135117,408.9070227,2581.144039,16.53780185,4,USA,2509.48923
Honda,12.60818365,3.574246755,130.2108344,3265.169395,11.43281542,4,USA,3223.774593
BMW,28.55725507,2.48338977,431.032487,5904.282344,16.37683621,8,Germany,3279.707721
BMW,46.36880823,2.932558866,271.0676343,3027.326298,10.57704487,4,Japan,3408.555612
Ford,31.54807192,5.458021334,338.4255724,3824.508836,8.661418587,6,USA,3955.149587
Toyota,29.91250032,4.237256996,135.8608925,2120.080903,15.93520132,8,Japan,3974.038641
Audi,14.218948,5.295922668,234.9436313,3588.910118,11.29508438,6,Japan,3290.393966
Toyota,36.27120419,2.07022622,135.8803676,4285.280062,19.72065656,8,Japan,3767.780046
BMW,42.88412642,3.028557899,484.6174892,5812.49845,10.24227773,8,Japan,2627.748655
Audi,25.2168003,3.718927213,422.9046597,4066.94418,18.82591131,6,USA,3296.731934
Ford,41.02447404,1.807032248,283.8531017,5276.429305,18.99443823,8,Germany,3518.350089
Toyota,48.57906616,1.516749775,189.4410193,4188.51057,8.627794206,6,Germany,3347.093229
Audi,18.15065837,4.181737335,473.3820421,2163.140054,16.97331772,4,USA,2846.081492
Audi,30.93318525,4.067278067,237.8386383,3260.033101,11.49611758,8,USA,2593.986979
Chevrolet,21.48551832,3.14315524,164.3937727,4302.198031,18.76287091,6,Japan,3080.003927
Toyota,41.71417676,3.458576304,325.2657554,5802.375864,11.75186409,8,Japan,3471.463747
Ford,33.10373464,3.161772002,477.5096481,5436.521439,16.16455576,6,USA,3987.56961
Audi,35.3832967,1.596020179,101.5321162,2913.422457,12.00451114,4,Germany,2854.800177
BMW,41.91656638,2.841486425,195.2499373,2880.43932,8.417011336,4,Japan,3876.684865
Mercedes,25.83881891,2.208329022,475.3790562,2804.691868,7.990251934,8,USA,2602.392099
Chevrolet,46.60360274,1.893696756,168.4343867,5689.995585,11.38146791,8,USA,3896.483911
Honda,31.32115469,5.326881736,145.2973807,5410.664612,16.33241986,6,USA,3748.550152
Honda,16.31819291,3.8974389,328.0748863,5099.533729,14.07607228,6,Japan,2531.418029
Honda,37.83596473,4.414625137,444.7375293,3570.940457,15.32943935,8,USA,2947.278061
BMW,41.73045402,2.761454973,290.8439271,4017.522817,9.234895261,6,Germany,2576.434981
Mercedes,22.67046708,3.072588518,497.8257027,3857.326979,12.22153019,6,USA,3993.258807
Audi,44.28717028,2.447695976,371.6686798,3013.59243,5.665928975,6,Japan,3141.766007
Ford,46.24573019,1.887862684,129.6299629,4020.112185,17.26298624,8,Germany,3493.260279
Honda,21.0761795,2.21612655,497.1328527,2121.986191,19.84838243,4,Germany,2851.285862
Toyota,49.34085891,4.690056181,263.1576947,2527.241494,11.10318594,4,USA,3900.604358
Honda,15.62846112,4.210183221,214.9610135,5546.358385,5.164454797,6,USA,2911.261133
Audi,18.08062674,3.687715504,323.1516734,5006.719068,7.546889593,8,Germany,2890.321911
Nissan,17.36899357,3.400359491,221.7230367,3691.473636,14.78790317,6,USA,2971.900144
BMW,45.7595884,5.189737135,134.5830028,4068.601449,14.18118977,4,Japan,3193.733747
Nissan,36.17170209,1.790939791,100.5713372,3479.995544,16.81797079,6,Germany,2527.799089
Honda,16.08417133,2.622403253,279.8333412,4963.119469,8.808260164,4,USA,3396.75625
Mercedes,27.61293673,2.899751414,434.7453689,5136.748717,16.45447873,8,Germany,2547.498696
Audi,34.611921,4.629703249,328.9260743,5053.140761,15.31976032,6,USA,3308.803732
Honda,13.3385634,5.470058481,499.6829196,4890.446899,9.842217466,8,USA,3186.827353
Nissan,45.29665474,2.462682059,214.7386583,2818.017355,13.18232222,6,Japan,2863.820587
Audi,42.14414142,4.997229337,212.1820259,3351.879917,7.209107127,6,USA,2994.652026
BMW,30.20827094,4.822491042,163.8997841,3879.38174,11.78846755,6,USA,3558.489717
BMW,48.68506461,2.398629591,165.6254353,3323.171966,18.21796009,6,USA,2514.39628
Honda,26.71043917,3.097330321,214.0746384,5019.760801,11.3178707,6,Japan,2974.970707
BMW,49.36441276,3.138691477,417.1360181,3317.414097,17.5935006,8,USA,3520.445881
Chevrolet,36.71679995,5.412882674,462.3027163,2552.928347,13.85380048,8,USA,2728.410798
Audi,35.38685093,2.223567606,490.0348679,3596.161808,7.878150697,4,USA,3340.578481
Mercedes,16.63819581,4.696631884,192.9158616,5919.657731,13.71659367,6,Germany,2753.399393
Audi,45.27711033,2.836770857,452.5190182,2903.525652,12.58974994,4,Japan,2732.142815
BMW,27.09958752,4.423481383,231.3020357,4448.634636,10.97962003,8,Germany,3658.420144
Audi,16.48933623,3.180044017,145.1362178,3731.892199,6.794456593,4,Japan,2899.78803
Nissan,10.5043008,3.813439052,448.0099702,2284.098271,11.25062996,8,Japan,3063.653678
Ford,32.39022735,4.830447093,354.4422539,3951.506424,6.091435644,6,Germany,3595.027098
Nissan,31.09598488,4.71666226,165.8923584,4808.657315,6.481535771,4,Japan,2769.279401
Toyota,38.77414489,4.965692734,271.932503,4052.879903,11.23874799,4,Japan,3297.605532
Chevrolet,45.61032212,1.738469301,214.903078,5488.424255,9.58072223,4,Germany,3876.729496
Ford,13.17626339,4.268202212,394.7178275,3155.748067,18.88316489,4,USA,3330.740229
Honda,39.25985961,2.059949507,281.3664922,2344.996685,10.63558708,6,Japan,2573.26865
Audi,17.49647776,3.163274272,495.711978,5746.262447,16.36787183,8,Germany,3384.545912
Mercedes,44.32708213,3.69435366,121.8979929,3512.785398,12.9537129,8,Japan,2635.230099
Toyota,42.76254055,3.110957939,242.0061065,4305.622206,15.56128503,6,Germany,2923.186811
Toyota,31.6317502,3.578446703,292.7600668,5168.012505,8.901739745,8,USA,3774.512658
Mercedes,38.40971194,5.486105235,301.2534219,3297.254656,19.12857459,4,Japan,2516.603692
Chevrolet,22.57400453,2.040869255,226.374329,4864.658153,12.95132745,6,USA,2615.519963
Ford,28.84671596,4.201824181,391.6960996,2541.675399,17.46986107,8,USA,3045.046193
Toyota,42.86547591,3.084003866,449.8988294,3165.174989,10.4756854,6,Germany,3999.09382
Mercedes,28.37060789,2.032039196,475.4877208,2578.842545,6.503170236,6,Japan,2937.795859
Ford,24.31193061,2.134947053,422.0373507,5244.922234,15.10567472,8,Japan,2735.911928
Ford,29.76849789,5.297092425,440.2320789,2890.596941,5.116394725,8,Japan,3324.133199
BMW,43.1299701,5.018405987,320.2181202,4869.614222,12.12939465,6,Japan,3278.882532
Toyota,23.40832189,5.128167842,430.3552906,5773.193589,7.89202854,6,Japan,3174.429383
Ford,16.95046373,5.466131103,221.4015637,4111.088836,14.41063257,8,Germany,3919.980628
Chevrolet,38.48056081,2.33326156,259.3915048,4160.116769,19.6912981,6,Japan,2920.224056
Toyota,43.03912851,2.921757349,226.7652055,3844.134272,11.96604359,8,USA,2939.986344
Chevrolet,14.02549914,4.17687612,286.9549342,3303.560574,17.26247385,6,USA,2710.385457
Chevrolet,19.59496451,3.435210159,214.2318465,3902.620124,12.6167628,6,Japan,3545.932027
Ford,15.67887959,3.173558134,484.6445769,4411.230129,12.43760047,6,Germany,2982.054207
Ford,23.91765646,2.931244997,225.1378512,5943.966289,18.9563524,8,Germany,3704.11044
BMW,28.01403916,3.875122528,139.2178152,5751.058237,18.34948803,4,Japan,3957.636816
Mercedes,39.95305348,3.802373715,310.7268664,5448.611833,16.78700698,8,USA,2565.527863
Audi,36.0459034,2.145831336,122.8396314,5556.522143,9.4438363,6,Japan,3989.682835
BMW,34.8371427,3.38695935,144.2172665,3871.396733,13.17512624,4,Japan,2881.15634
Toyota,24.09499786,3.713887105,187.7557557,4629.777309,8.3584585,4,Japan,3130.165536
BMW,43.65790212,3.781147755,285.7401,5580.266892,11.65875047,6,Germany,3666.615032
Honda,28.8514867,2.340428772,273.3003729,3571.80306,12.26319599,8,Germany,3497.996713
Mercedes,49.16419752,4.469085569,419.8767448,5847.049913,17.4746006,4,USA,3667.655381
Toyota,35.36568553,1.600796379,395.7898616,3663.144248,18.44042548,4,USA,3199.498024
Mercedes,15.05058966,2.919327422,270.5273176,4404.330662,11.21930094,8,Japan,3874.100618
Chevrolet,37.04710248,4.620850594,233.481683,4839.218853,5.265566676,8,USA,3684.911208
BMW,23.00416062,3.755571684,226.5875136,5802.368052,17.9266076,4,Japan,2963.841963
BMW,37.45308787,2.54464973,409.5980349,2978.465096,7.614180178,8,USA,3922.720332
Audi,12.78564593,4.279812477,120.8289625,4984.523913,14.32822946,4,Japan,3941.58129
BMW,16.99525749,3.769563777,105.1286598,4083.262345,5.374563507,6,Germany,3122.580334
Ford,44.22949036,4.684974438,418.2177568,3074.228562,10.99259713,8,Japan,3477.940732
Chevrolet,19.08718228,4.440100745,290.8585504,5106.427359,19.78940453,4,Germany,3722.152803
BMW,43.48164501,3.940431688,152.3524554,4208.889121,6.510404017,8,Germany,3725.951075
Nissan,21.17104354,3.452710701,194.2263738,4643.895283,11.35539728,8,USA,2521.185317
Nissan,35.7152764,2.032728503,473.0015812,3291.604274,9.607249253,4,USA,3443.52045
Mercedes,37.76602294,2.545332072,443.8011902,3925.095807,18.57632185,6,Germany,3960.548946
Chevrolet,30.50619013,3.176397892,383.9140201,4469.417004,18.04010162,4,Japan,2847.020722
BMW,22.21242707,3.897197148,292.8900921,3619.643257,8.565481405,8,Japan,3693.413289
Audi,18.50577505,3.554831421,308.1294505,2793.490159,6.217816806,4,USA,3301.371432
Honda,11.32757418,2.652738104,490.0978141,5846.561969,14.40707591,8,Japan,2832.205317
Audi,22.15785605,1.525857431,486.3081776,4045.87016,10.04553068,4,Japan,2576.556961
Honda,36.12651162,3.484956888,186.1076183,4935.681481,15.08126586,6,Japan,3639.882567
Toyota,47.53219274,2.642503954,424.4418265,3644.188774,5.481796341,6,Germany,2974.705524
Toyota,44.84817929,4.438433203,178.8970665,3420.527056,7.000988528,6,Germany,3063.379042
Audi,40.64259106,1.595785061,185.4149912,3628.657194,15.29558349,6,Japan,3227.84658
BMW,41.53789373,3.839311245,370.4372137,3636.786575,8.18555983,4,USA,3260.792354
Mercedes,36.59939614,5.26589695,262.0004394,4176.720464,17.86381514,6,Japan,2809.278365
Audi,20.4114743,2.197637068,472.6177628,4173.87948,5.878863316,4,USA,3505.962985
Toyota,46.28780123,3.386597963,135.603894,3988.615264,8.232229742,8,Germany,3538.80997
Ford,36.82929248,1.865687967,304.6102563,2539.14314,19.97840373,8,Japan,2713.451387
Honda,32.41762524,4.002727649,467.4086122,3984.301914,11.49614154,8,Japan,3299.36431
Chevrolet,14.43957877,3.702126722,461.6454642,2676.415602,15.54448495,6,USA,3413.889022
Mercedes,27.88222175,3.129462097,162.6116854,2504.543145,7.739945733,6,USA,2779.377315
Audi,28.41433085,3.585508086,246.65508,5730.582869,14.14803102,6,Japan,3841.69319
BMW,44.58254438,5.086298634,347.64856,4419.800053,15.89159103,8,Japan,3224.238792
BMW,31.86592881,2.285177209,163.7579539,4637.960232,9.717149538,8,USA,2672.542536
Mercedes,25.21602196,1.590258047,487.2088688,3607.174681,17.43345668,8,Germany,3001.594266
Nissan,49.07201314,4.946659539,465.8997315,5635.923568,14.05126368,8,USA,3215.440672
Honda,14.42882373,3.80846833,166.7800716,4551.721958,10.83684514,4,Japan,2515.21623
Mercedes,26.90193713,5.062633822,148.4621845,5076.679478,13.3646359,4,Germany,2547.864814
Mercedes,11.68098701,3.887780894,134.1633931,3474.249876,13.65141271,6,Germany,2583.280893
Honda,39.59616483,4.74064436,463.7774656,5840.047523,7.48302939,6,Germany,3307.202839
Honda,46.72306209,3.218693453,177.4495239,5281.845161,11.04098555,8,Germany,3004.132294
Audi,21.20149318,4.499439725,266.5139714,5415.793852,10.15145882,4,Japan,3839.656072
Toyota,44.33366707,5.152165868,279.5405463,2688.77707,11.01354084,4,Germany,3338.850808
Ford,21.68872922,3.788491855,339.6044177,3083.852831,16.41665883,6,USA,3639.844493
Audi,46.43080647,2.223140602,128.6941375,3142.506399,12.23807611,4,USA,3530.699765
Mercedes,40.15847614,2.57519046,190.703447,3083.636893,19.1047423,6,USA,3280.481091
Chevrolet,42.19627107,2.294578308,472.5961548,5421.632648,9.4051462,8,Japan,3617.08066
Toyota,10.72026222,2.48742811,463.3640429,2127.539181,11.23555367,8,Germany,3317.058554
Audi,48.51241428,2.725661797,412.516259,2304.399956,16.80435216,6,USA,3078.184458
Ford,39.06683968,3.720535147,107.7604982,3095.659483,13.1903689,8,USA,3153.707249
Mercedes,22.19004382,3.851966518,230.8027074,2799.491899,13.2054222,8,USA,3757.752009
Mercedes,43.17578659,3.205998989,351.1834941,2927.438456,5.800102445,4,Germany,3344.910337
Honda,21.26084794,3.961683119,210.0760847,5191.772757,10.97899494,4,USA,3065.944222
Ford,44.91015358,1.826299702,463.834678,4252.506376,9.061005986,4,Germany,2769.614727
Toyota,14.50321562,1.851152948,353.5557847,2023.082645,19.99002684,4,Germany,3243.036763
Audi,38.1474391,2.187317841,128.7626869,3717.291063,9.625326059,4,Germany,2878.606164
Mercedes,31.62793907,3.572309992,463.6022355,3631.539707,18.26744802,6,Japan,3933.369817
Honda,13.86137881,2.355978715,483.1066633,2455.781078,15.14350603,6,Japan,3236.473127
Audi,19.67575313,2.633137614,131.0849674,4704.567154,10.11374614,4,Germany,2513.422411
Toyota,10.49616145,3.101251345,312.9440939,4808.388754,13.15301568,8,Germany,2639.315784
Chevrolet,28.75071862,4.747464496,221.3457129,4883.572876,17.6080382,8,Japan,2926.486738
Honda,22.05061043,1.555448544,257.1356306,4913.883782,18.25052447,6,Japan,2638.244263
Ford,33.93429937,4.097515281,171.8604872,2000.211308,7.405908125,6,Germany,3840.943338
Toyota,21.88951231,4.175506124,331.2288408,5815.683215,10.09359712,6,Japan,3781.52735
Mercedes,21.99676446,4.694623121,483.1917413,5256.835068,10.0283477,8,USA,3956.292263
Nissan,39.72772795,5.231011756,301.2290401,5615.926786,5.630671941,6,Germany,3559.698422
Ford,11.92571344,1.580551396,133.1658326,2062.573181,13.9735664,8,Germany,3468.196819
Mercedes,46.11579981,2.115134822,348.0005334,5735.435183,17.82230079,6,Japan,3885.244957
Ford,44.09055498,5.044685176,236.0891978,5239.154115,10.72361582,8,USA,3919.589717
Honda,36.71218733,3.334074249,442.3700758,5348.876572,16.10053917,6,Japan,3816.231764
Audi,33.7288628,3.758362556,273.8712593,2373.149539,14.4155062,6,USA,3792.209266
BMW,45.69209993,4.152108815,177.1358436,4955.112116,10.63473103,8,USA,3507.554883
Ford,17.41320718,4.216266418,176.4422491,5839.666759,7.115896992,6,Germany,2502.408921
Toyota,13.15876649,5.226961613,407.5056723,4714.189366,15.63985779,4,USA,3144.275575
Nissan,19.5804068,5.48779767,206.2350393,4282.245618,17.81847753,8,Germany,3453.494157
Chevrolet,41.78313115,4.380629844,406.8933577,5782.518711,15.28781739,6,USA,3320.691071
Nissan,11.38681067,2.648884837,182.3549243,3771.748487,5.268177261,8,Germany,3731.689945
Toyota,33.3122734,5.019009609,228.6745475,4397.174265,8.243493416,6,USA,3728.353415
Honda,49.81750065,1.696883658,286.194789,3905.353174,6.042199773,4,Japan,3398.023014
Toyota,44.22784375,2.424323411,477.2783399,5731.384885,13.55579149,6,USA,2532.99108
BMW,30.85782756,5.08954287,472.6925699,2304.338907,16.34716518,6,Japan,3053.994929
BMW,12.54563637,2.524766058,182.7487502,4004.478803,6.658687806,4,USA,2843.224878
BMW,43.25494058,2.382604238,243.2876165,4747.809766,17.57506731,8,USA,3008.182163
Ford,33.95914033,2.052501173,159.7597554,5167.626154,13.33263468,6,Germany,3425.938982
Honda,14.59731988,4.936447031,303.9940317,4332.07459,15.34953518,6,USA,2599.692854
Audi,13.75429139,3.500233037,284.2330203,5635.670976,19.57102773,4,USA,2533.363074
BMW,46.38507278,4.199572812,460.304065,5767.965788,6.255214824,8,USA,3155.309374
Audi,36.76801052,2.456265536,472.0021511,2257.276893,18.51836034,8,Japan,3690.360748
Chevrolet,43.17147197,4.532161684,253.4269564,3609.482158,6.89154044,4,Germany,2546.047862
Chevrolet,45.15915601,4.54002218,296.6951772,2093.836087,10.8943821,4,Germany,3773.572878
Audi,32.87089408,2.7503921,458.4944997,3317.666629,17.77158044,6,USA,3075.819449
Mercedes,30.69785407,3.142730532,422.6831231,4147.472872,18.59381355,4,USA,2677.353143
Toyota,27.21709641,2.33876111,101.4625245,5643.179722,12.5955751,4,Japan,3351.246593
BMW,22.67786351,5.406244093,228.0238257,5386.21729,13.91156957,4,USA,3928.540842
Ford,27.38383843,4.082410308,268.7096968,2509.998907,15.62221002,8,Germany,3313.769349
Mercedes,40.95518623,5.238175523,191.8865135,2372.121499,17.49138003,4,Germany,3529.952134
Chevrolet,34.07693724,2.713542175,179.8286464,4357.069355,6.822667543,6,Japan,3724.63193
Nissan,45.7009316,4.627563652,115.1138026,4128.47189,17.15103962,6,Japan,3699.010183
Honda,27.73520058,4.563434576,357.34789,3065.510566,12.21914226,6,Germany,2609.678093
Nissan,34.28358315,4.266622607,205.0041162,5597.812338,11.75935138,4,Japan,3611.49312
Audi,35.25230212,5.362555901,120.9388714,5709.465638,11.35849628,8,USA,3924.174349
Mercedes,33.66788649,3.074221344,192.3917242,3610.445753,12.63817378,4,USA,3550.978351
Chevrolet,38.10535092,2.022869294,420.7655811,5561.210228,19.1757583,4,Japan,3754.664341
Chevrolet,19.49733873,4.186835437,440.5956727,3535.795577,13.22305659,6,Germany,3228.324552
Toyota,30.4945511,4.417239202,293.2264981,4947.267327,19.29766307,4,Japan,2978.60399
Toyota,14.16899211,3.800242294,266.4282682,3903.76887,7.704351959,8,Germany,3514.358835
BMW,25.38045311,2.327271573,491.1414774,2490.332626,15.86203968,6,Japan,3238.299967
Audi,29.50668274,3.517823767,180.2258638,5711.736805,17.18359308,8,Japan,3842.933284
Honda,36.08897038,2.748758946,186.1437131,3816.386374,15.18693247,8,Japan,3961.572953
BMW,48.0212421,3.209866113,216.7468708,4937.948161,14.1038342,8,USA,3729.703101
Mercedes,34.02604266,4.080874303,169.1029273,3468.695258,13.47219172,4,USA,3989.019426
Toyota,39.74375665,4.480858971,251.7462393,2075.523514,17.91395724,4,Germany,3022.555898
Ford,30.25064238,2.428898764,464.3336908,2402.121435,17.32469896,4,Japan,3843.633068
Honda,35.36416126,3.121301443,346.1391363,3984.877918,6.834330818,4,USA,2994.900443
Ford,12.83728865,2.576646284,264.7786194,4759.857429,17.72881486,6,Japan,2677.057113
Mercedes,20.17566323,2.294526455,473.7643178,3338.941306,11.21102929,4,Germany,3432.060543
BMW,24.47412373,4.63354888,119.385693,4781.953837,8.80545245,6,USA,3182.482951
Toyota,28.8997342,5.137010778,184.1104712,4794.542358,18.04652852,8,Germany,3882.54885
Honda,11.82594982,2.980928743,326.355442,4815.743629,11.48037199,6,USA,3238.290831
Mercedes,15.6009639,4.505115697,346.2210493,3970.087416,17.12547035,4,Japan,3891.448869
BMW,21.07257231,5.087981157,115.8230026,5659.5446,8.951054179,6,Germany,2617.950801
Chevrolet,48.86130764,4.884496842,261.2155032,3956.786072,5.058939821,4,USA,3745.767754
BMW,23.25388028,2.231253554,359.6615859,3801.060774,12.43188789,4,USA,3638.671403
