Date,Car Model,Units Sold,Revenue
2022-11-18,SUV,3,125483.92424139268
2022-11-18,Truck,1,32694.462177440706
2022-11-18,Sedan,1,34879.401211540186
2022-11-18,Truck,7,313963.5194367448
2022-11-18,Electric,7,223566.11365259628
2022-11-18,Electric,3,104604.75321567223
2022-11-18,SUV,2,159451.36215982464
2022-11-18,Sedan,4,161781.57145394324
2022-11-18,Sedan,9,592333.1053484891
2022-11-18,SUV,7,321816.0519205786
2022-11-18,Electric,4,188066.64517084096
2022-11-19,SUV,6,306336.4120580533
2022-11-19,Truck,4,253882.13465290915
2022-11-19,Electric,2,158654.13450476644
2022-11-19,SUV,6,449309.55281268427
2022-11-19,Truck,10,302924.08841367066
2022-11-19,Sedan,1,35705.59282470465
2022-11-19,SUV,5,265110.7707184085
2022-11-19,Sedan,7,283494.0041348219
2022-11-19,Electric,9,457711.61559518543
2022-11-19,Sedan,5,122039.78491625818
2022-11-19,SUV,10,215357.33958093944
2022-11-19,Truck,10,406621.7348731915
2022-11-19,Truck,9,301098.55245935434
2022-11-19,SUV,6,364647.3297364259
2022-11-19,Truck,8,228292.84742756563
2022-11-19,Truck,3,155037.29566235602
2022-11-19,Sedan,10,664480.9003764242
2022-11-19,Truck,5,318390.38331727317
2022-11-19,SUV,9,339482.9048032995
2022-11-19,SUV,4,189224.531093316
2022-11-19,Electric,7,557746.6983088821
2022-11-19,Truck,9,645999.2604096576
2022-11-19,Truck,7,201354.42940204806
2022-11-19,Sedan,1,42205.312823668835
2022-11-19,Electric,10,774606.597479385
2022-11-19,Truck,1,71233.2059292006
2022-11-19,Truck,4,94037.35595507742
2022-11-19,Sedan,1,22990.837155434132
2022-11-19,Sedan,1,27676.663481294352
2022-11-19,SUV,9,457973.48880706535
2022-11-19,Electric,10,796158.2011771502
2022-11-19,Electric,1,69641.22662275884
2022-11-19,SUV,8,204638.05141063465
2022-11-19,SUV,9,498700.0340182047
2022-11-19,SUV,8,466568.86979513307
2022-11-19,Truck,6,220646.16523136973
2022-11-19,SUV,6,154659.3863622303
2022-11-19,Truck,7,511113.75498272735
2022-11-19,Electric,8,485636.8386270245
2022-11-19,Electric,1,60573.8750556362
2022-11-19,Sedan,2,79000.15046896815
2022-11-19,Truck,10,608887.9067270347
2022-11-19,Electric,9,320669.5973647688
2022-11-19,Truck,9,340302.87387252226
2022-11-19,Electric,8,446698.4397600222
2022-11-19,SUV,1,28339.25067909316
2022-11-19,SUV,1,69113.22232815372
2022-11-19,Truck,7,286901.7290194736
2022-11-19,Sedan,7,524763.2714729147
2022-11-19,Truck,5,368842.7387890668
2022-11-19,SUV,8,561764.9303656074
2022-11-19,Sedan,9,391055.7085423694
2022-11-19,Truck,6,214000.11837596013
2022-11-19,Truck,1,52580.94503111813
2022-11-19,SUV,5,339326.5940392722
2022-11-19,Electric,1,60774.93808778858
2022-11-19,Truck,5,306576.7354969669
2022-11-19,Sedan,6,357454.57626583317
2022-11-19,Sedan,4,262708.5860392903
2022-11-20,Electric,1,53388.77018148194
2022-11-20,Truck,3,71176.1662906528
2022-11-20,SUV,3,141448.592265554
2022-11-20,SUV,5,253392.0952848136
2022-11-20,Electric,2,129405.71075595052
2022-11-20,Sedan,7,521456.26530222245
2022-11-20,Sedan,4,285272.0914022721
2022-11-20,Truck,4,281581.90592998156
2022-11-20,Truck,10,768053.8325660871
2022-11-20,Sedan,5,113262.89437954767
2022-11-20,Electric,9,659916.4102614562
2022-11-20,Electric,1,39330.465420049964
2022-11-20,SUV,6,381454.8860611067
2022-11-20,Sedan,8,284094.0588352295
2022-11-20,Sedan,10,389823.88504469796
2022-11-20,Truck,5,228437.4293845124
2022-11-20,SUV,4,270443.21750194643
2022-11-20,SUV,4,169272.42841325304
2022-11-20,SUV,2,93902.83761852651
2022-11-20,Truck,9,346843.1269296393
2022-11-20,Truck,7,337273.5777444757
2022-11-20,Sedan,5,350241.28519029525
2022-11-20,SUV,1,26912.85375097612
2022-11-20,SUV,2,54979.82874522633
2022-11-20,SUV,8,227952.07591551257
2022-11-20,SUV,4,168190.70649808127
2022-11-20,Sedan,1,79059.55609993686
2022-11-20,SUV,7,156888.91848685875
2022-11-20,Truck,8,530511.0441088424
2022-11-20,Sedan,2,93155.14014731742
2022-11-20,Electric,9,492887.184128226
2022-11-20,Truck,6,269380.983417063
2022-11-20,Truck,8,603575.5260766412
2022-11-20,Truck,10,607165.597582085
2022-11-20,Electric,10,334396.4275656015
2022-11-20,Electric,2,103879.21968244427
2022-11-20,Truck,6,305964.07241182466
2022-11-20,SUV,1,72000.046706538
2022-11-20,SUV,1,29341.857920838032
2022-11-20,Electric,2,139845.73383486364
2022-11-20,SUV,8,555333.4109410685
2022-11-20,Sedan,5,333767.68472839287
2022-11-20,Sedan,6,470147.9570223995
2022-11-20,Sedan,8,196545.2408767158
2022-11-20,Sedan,4,301632.29335889884
2022-11-20,Electric,2,85242.36335889023
2022-11-20,Electric,5,146336.65317360387
2022-11-20,SUV,5,120813.51558211423
2022-11-20,Electric,1,38030.95622699561
2022-11-20,Sedan,3,226255.171317164
2022-11-20,Electric,9,275852.84214548074
2022-11-20,Sedan,7,264628.47752673074
2022-11-20,Truck,8,437434.12266059517
2022-11-20,Truck,5,149886.12157921615
2022-11-20,Truck,7,399958.7616516015
2022-11-20,Electric,5,239089.42084865327
2022-11-20,Truck,8,169385.6877084112
2022-11-20,Sedan,7,513047.339473516
2022-11-20,Sedan,6,142240.54762597138
2022-11-20,SUV,5,252403.35973668916
2022-11-20,Truck,8,232681.86012681498
2022-11-20,SUV,9,389950.21485789155
2022-11-20,Electric,6,210164.07331722716
2022-11-20,Sedan,10,367619.9719908702
2022-11-20,Sedan,4,194569.83701897008
2022-11-20,SUV,5,185418.80725254776
2022-11-20,Sedan,8,479001.78564582404
2022-11-20,SUV,6,228529.57301322877
2022-11-20,SUV,2,159408.76738842326
2022-11-20,Truck,10,423263.698612231
2022-11-20,Electric,5,388171.2818015855
2022-11-20,Truck,6,291847.91584506433
2022-11-20,SUV,7,246297.4439090977
2022-11-20,Electric,4,170356.32479583868
2022-11-20,Electric,10,215336.03503673605
2022-11-20,SUV,2,84416.78658534269
2022-11-20,SUV,9,639075.4509208153
2022-11-20,Sedan,7,188585.65167249204
2022-11-20,Truck,5,108793.78329043766
2022-11-20,SUV,8,338393.67005523667
2022-11-20,SUV,2,65622.77419897632
2022-11-20,Sedan,3,191446.5008860588
2022-11-20,Electric,4,276637.4774216331
2022-11-20,SUV,9,291616.72103095555
2022-11-20,Truck,6,184951.56794481937
2022-11-20,Truck,2,109213.94852980207
2022-11-20,Sedan,9,209375.20525868586
2022-11-20,Electric,8,578768.5880894578
2022-11-20,Electric,9,250286.36978669942
2022-11-20,Electric,10,735836.3821400157
2022-11-20,Truck,8,460627.04725527554
2022-11-20,SUV,8,309805.7946153076
2022-11-20,Truck,4,240272.52208202088
2022-11-20,Electric,8,568342.7124071452
2022-11-20,SUV,9,586130.869634487
2022-11-20,Sedan,5,364381.14914171514
2022-11-20,Electric,1,49438.66751450492
2022-11-20,SUV,10,644842.0612731555
2022-11-20,Electric,9,215542.10235474742
2022-11-20,Truck,3,147865.1977895511
2022-11-21,Electric,8,623180.0444031942
2022-11-21,SUV,3,117150.0634438889
2022-11-21,Truck,4,184245.0771938396
2022-11-21,Sedan,6,257947.6208894181
2022-11-21,Sedan,3,233730.11969689652
2022-11-21,Truck,3,164214.0459280171
2022-11-21,SUV,4,165056.3223281224
2022-11-21,Sedan,3,172721.15532136132
2022-11-21,SUV,10,281685.20834057976
2022-11-21,SUV,1,47329.29473832686
2022-11-21,SUV,8,293729.69124344527
2022-11-21,Truck,3,108432.74429593586
2022-11-21,SUV,1,59568.2340545069
2022-11-21,Truck,10,662892.9345883299
2022-11-21,Sedan,6,174050.34699768247
2022-11-21,Electric,5,324303.20834145346
2022-11-21,Electric,5,349164.8614001178
2022-11-21,SUV,3,133435.51735463503
2022-11-21,Truck,8,287170.7276224913
2022-11-21,Sedan,8,432603.5520640507
2022-11-21,Electric,2,71403.88536952791
2022-11-21,SUV,10,573324.9669703664
2022-11-21,SUV,1,45561.536586379734
2022-11-21,Sedan,9,607845.2775806028
2022-11-21,SUV,5,381466.25165031606
2022-11-21,Sedan,2,75832.12471040027
2022-11-21,SUV,8,237408.45801417314
2022-11-21,Electric,2,65208.74463755803
2022-11-21,Electric,9,414642.22857279016
2022-11-21,Sedan,9,584854.5802031764
2022-11-21,Electric,8,409677.6101337509
2022-11-21,Electric,6,378109.1599308264
2022-11-21,Sedan,10,792507.1593704168
2022-11-21,Electric,4,296276.13914836093
2022-11-21,SUV,2,141926.84942764544
2022-11-21,Electric,7,199898.55544228325
2022-11-21,Sedan,8,289172.4278917255
2022-11-21,Truck,4,136361.29181273107
2022-11-21,Sedan,5,213152.69881520222
2022-11-21,SUV,6,202802.47828918183
2022-11-21,Sedan,5,217512.99081467238
2022-11-21,Electric,2,141113.03134242262
2022-11-21,Sedan,1,57862.966784874
2022-11-21,Truck,10,331266.46251853683
2022-11-21,Electric,10,510120.75697427336
2022-11-21,Electric,1,24414.71667795912
2022-11-21,Sedan,9,532134.6127710572
2022-11-21,Electric,1,42595.62454713714
2022-11-21,Sedan,6,270436.8073811572
2022-11-21,Truck,3,163959.1862403273
2022-11-21,Sedan,2,130938.37898835182
2022-11-21,Sedan,10,235852.73153911822
2022-11-21,Sedan,9,187506.1959273796
2022-11-21,SUV,1,34046.99207241957
2022-11-21,Electric,1,59386.61314343962
2022-11-21,Truck,3,152249.49919309278
2022-11-21,Sedan,7,206208.05856548814
2022-11-21,Sedan,9,632680.3358514414
2022-11-21,SUV,7,340619.50846641685
2022-11-21,SUV,2,152059.08346867483
2022-11-21,Sedan,7,448296.54565967416
2022-11-21,Electric,7,468756.9392110881
2022-11-21,Electric,2,128505.98630031449
2022-11-21,Truck,10,474381.8982604721
2022-11-21,Sedan,10,207639.88977137214
2022-11-21,SUV,9,399684.83142799494
2022-11-21,Electric,8,248714.55076309916
2022-11-21,Truck,6,293138.7733937343
2022-11-21,SUV,2,147798.18151610787
2022-11-22,Sedan,5,304097.2795388845
2022-11-22,Electric,4,200001.51590520045
2022-11-22,SUV,1,77620.44112037367
2022-11-22,Sedan,9,370763.2579326814
2022-11-22,SUV,9,466548.54443432635
2022-11-22,Electric,2,56002.87548873462
2022-11-22,SUV,9,424357.2264781701
2022-11-22,Truck,10,490075.5636659299
2022-11-22,Truck,7,357574.52450583084
2022-11-22,Sedan,6,298091.6570090654
2022-11-22,Electric,4,167019.10464854224
2022-11-22,Truck,3,185733.37761751772
2022-11-22,SUV,8,382032.8580271266
2022-11-22,SUV,4,203899.79354230143
2022-11-22,Electric,10,323790.81395442795
2022-11-22,Electric,4,280310.3815981805
2022-11-22,Electric,5,347135.05403348565
2022-11-22,SUV,2,57279.9312451907
2022-11-22,Sedan,4,83013.89338890051
2022-11-22,Electric,6,247828.0682471583
2022-11-22,Sedan,8,613377.2442591237
2022-11-22,SUV,5,223027.6607657331
2022-11-22,Truck,6,176876.43372913584
2022-11-22,Electric,4,265618.4960450186
2022-11-22,Sedan,4,309551.22308174334
2022-11-22,Sedan,5,119934.66587802848
2022-11-22,SUV,8,165422.23565570277
2022-11-22,Truck,2,134591.49344881327
2022-11-22,Electric,1,59626.07824471457
2022-11-22,SUV,8,399214.6163740415
2022-11-22,Truck,4,118685.55024566143
2022-11-22,Electric,1,47435.56022815453
2022-11-22,Sedan,7,524376.7663630439
2022-11-22,SUV,1,61830.441160916416
2022-11-22,Electric,2,150381.76494504727
2022-11-22,Sedan,5,345290.6607793579
2022-11-22,SUV,9,552663.4452613678
2022-11-22,SUV,9,192688.30339655033
2022-11-22,Truck,8,387405.57861577533
2022-11-22,Electric,7,366974.166992497
2022-11-22,Electric,3,107518.61743559809
2022-11-22,SUV,4,314884.0017838326
2022-11-22,Truck,3,154979.33687878953
2022-11-22,Electric,5,109672.14180645933
2022-11-22,Sedan,6,204696.79339804605
2022-11-22,SUV,3,89444.72788891444
2022-11-22,SUV,10,290980.91166282375
2022-11-22,Electric,5,202561.60548869823
2022-11-22,SUV,4,80995.81032764919
2022-11-22,Truck,3,171264.553209166
2022-11-22,Sedan,9,343128.1990203463
2022-11-22,Electric,10,787962.5392182309
2022-11-22,Electric,4,291478.057590166
2022-11-22,Sedan,10,410205.20344165125
2022-11-22,Truck,5,356685.36352108786
2022-11-22,Truck,5,228417.73496968465
2022-11-22,Electric,2,65378.71652385922
2022-11-22,SUV,3,63539.86588040256
2022-11-22,Truck,4,312573.477853757
2022-11-22,Truck,6,460446.84788844193
2022-11-22,Sedan,3,200626.3823373134
2022-11-22,Truck,6,434922.4200985361
2022-11-23,Truck,3,116013.86917368874
2022-11-23,Electric,10,795066.2897017313
2022-11-23,Electric,1,55469.145562617996
2022-11-23,Truck,1,75726.12149544348
2022-11-23,Electric,5,382136.0408691728
2022-11-23,Sedan,5,177255.87028138628
2022-11-23,Sedan,8,376669.57076787576
2022-11-23,Truck,5,220326.28690094606
2022-11-23,Truck,10,646393.5341536644
2022-11-23,Electric,1,58934.309514868866
2022-11-23,Sedan,6,376020.22661264887
2022-11-23,Sedan,1,29065.379339363022
2022-11-23,Electric,4,82276.03168390908
2022-11-23,Sedan,3,195824.93913792924
2022-11-23,Electric,10,487896.87131841155
2022-11-23,Electric,4,124559.46809145348
2022-11-23,Sedan,4,285126.329566755
2022-11-23,Truck,3,131834.13051718683
2022-11-23,SUV,2,136881.8924160633
2022-11-23,SUV,1,52172.50736746252
2022-11-23,Electric,4,119483.4984680051
2022-11-23,Electric,2,106602.5070032942
2022-11-23,SUV,3,82566.7110665892
2022-11-23,Electric,2,49015.48719099524
2022-11-23,Sedan,9,602866.5602803717
2022-11-23,Truck,8,625347.5089437144
2022-11-23,SUV,7,240594.74627930007
2022-11-23,SUV,6,319439.15707767423
2022-11-23,Truck,1,49039.72598345163
2022-11-23,Sedan,1,65753.70899938894
2022-11-23,Sedan,1,54914.45142675786
2022-11-23,Sedan,5,296671.48056373146
2022-11-23,Electric,8,308995.59333751525
2022-11-23,Electric,3,189328.3634124818
2022-11-23,Truck,4,222719.89617698404
2022-11-23,Truck,9,369420.74611341156
2022-11-23,Truck,2,115253.02897972277
2022-11-23,Electric,3,75513.27897167626
2022-11-23,SUV,5,224143.75765460354
2022-11-23,SUV,8,488599.29994724033
2022-11-23,SUV,5,113582.47211045904
2022-11-23,Truck,2,41744.2234946361
2022-11-23,Truck,9,630859.9982253264
2022-11-23,Sedan,8,209554.16950437537
2022-11-23,SUV,2,156241.9766197696
2022-11-23,Electric,7,255740.36842963015
2022-11-23,Electric,4,211070.96612948683
2022-11-23,Truck,7,144048.0028757807
2022-11-23,Sedan,10,273290.19555104483
2022-11-23,Truck,3,166093.16181377784
2022-11-23,Electric,10,751591.3637034858
2022-11-23,Truck,6,394861.15425792744
2022-11-23,SUV,5,109950.93961995974
2022-11-23,Electric,9,251042.73642720564
2022-11-23,SUV,9,700263.6042853916
2022-11-23,Sedan,4,194749.7467327068
2022-11-23,SUV,5,342646.66834909294
2022-11-23,Electric,3,106382.18570835599
2022-11-23,SUV,1,71034.07947113336
2022-11-23,Truck,1,55551.806307532985
2022-11-23,Sedan,4,278292.4452562621
2022-11-23,Electric,3,222495.46804430836
2022-11-23,Truck,5,360900.6327967411
2022-11-23,Sedan,2,64209.40403686137
2022-11-23,Electric,9,624942.1696082274
2022-11-23,SUV,3,138791.43150383036
2022-11-23,Sedan,3,168184.34095768648
2022-11-23,Sedan,6,247954.48344935008
2022-11-23,Electric,2,96745.44084828856
2022-11-23,SUV,10,519246.3687133633
2022-11-23,Electric,5,153760.3684584216
2022-11-23,Truck,5,338905.85792561225
2022-11-23,Truck,1,71269.01913343057
2022-11-23,Truck,7,548879.3706650614
2022-11-23,Truck,1,71789.10680739928
2022-11-23,Sedan,6,307138.7175293316
2022-11-23,Electric,5,124514.63744989666
2022-11-23,SUV,6,470617.0357606026
2022-11-23,Sedan,9,344703.5687465122
2022-11-23,Sedan,1,65289.0653321072
2022-11-23,SUV,8,551576.5291234583
2022-11-23,Truck,9,368874.7963349869
2022-11-23,Truck,7,515252.9064493781
2022-11-23,Truck,7,315441.6960995781
2022-11-23,Electric,3,126790.66588127264
2022-11-23,Truck,9,494935.7798390461
2022-11-23,Sedan,6,253455.71636500052
2022-11-23,Electric,3,66109.28287863592
2022-11-23,Sedan,1,23187.578178706546
2022-11-23,Electric,2,127683.24762451937
2022-11-24,Truck,6,309169.3604115601
2022-11-24,Electric,3,142734.62467672068
2022-11-24,SUV,10,328747.2574664743
2022-11-24,Truck,2,43388.4849562636
2022-11-24,SUV,2,91425.15938627294
2022-11-24,Electric,7,243076.8613810544
2022-11-24,Truck,10,406080.8472297108
2022-11-24,Sedan,5,377280.3642517304
2022-11-24,Electric,1,34772.34076596853
2022-11-24,Electric,8,371634.5897317544
2022-11-24,Electric,10,429033.4960887203
2022-11-24,Sedan,3,101257.39953825818
2022-11-24,Electric,3,88019.04180274255
2022-11-24,SUV,5,210670.62877561455
2022-11-24,SUV,4,215121.74719601477
2022-11-24,Truck,4,289787.63899264735
2022-11-24,Electric,5,356179.21071057976
2022-11-24,Sedan,9,341198.6076231367
2022-11-24,Truck,7,256405.29879502917
2022-11-24,SUV,4,296961.10771998693
2022-11-24,Sedan,9,299012.16937795066
2022-11-24,Truck,4,249768.14575336245
2022-11-24,Sedan,8,625512.7854350114
2022-11-24,Electric,3,143235.36468189472
2022-11-24,Truck,2,56468.679156062586
2022-11-24,Electric,5,155748.82518070328
2022-11-24,Truck,1,72558.7718063394
2022-11-24,SUV,7,470560.0450210689
2022-11-24,Electric,6,279549.44467222644
2022-11-24,SUV,2,57571.417815465145
2022-11-24,Sedan,3,128587.32402805352
2022-11-24,Sedan,9,689262.8637371939
2022-11-24,Electric,10,469736.8588553116
2022-11-24,Electric,10,215329.07480661626
2022-11-24,Sedan,3,236123.99918919778
2022-11-24,SUV,4,260621.6112413961
2022-11-24,SUV,1,26383.517749480663
2022-11-24,SUV,8,413711.0630347417
2022-11-24,Truck,9,302474.8411130981
2022-11-24,SUV,4,261235.90633342735
2022-11-24,Truck,3,194619.29886333278
2022-11-24,Electric,7,365809.7071175594
2022-11-24,SUV,5,126875.59076251631
2022-11-24,Truck,5,277877.29539327475
2022-11-24,SUV,4,231583.44782086214
2022-11-24,SUV,7,222501.3237454318
2022-11-24,Truck,10,548149.0807071946
2022-11-24,Sedan,8,490056.7724461215
2022-11-24,Sedan,5,390700.90847568994
2022-11-24,Truck,10,334176.5757529142
2022-11-24,Electric,4,208827.67043133324
2022-11-24,Electric,4,208003.99867245415
2022-11-24,Truck,1,55452.31490101168
2022-11-24,Truck,1,42624.53352113061
2022-11-24,Sedan,3,236305.82586187037
2022-11-24,SUV,10,589652.1828122752
2022-11-24,Sedan,10,772864.845783911
2022-11-25,Sedan,3,112709.61841538105
2022-11-25,Truck,8,504050.7419878121
2022-11-25,Sedan,3,97569.2789737046
2022-11-25,Sedan,6,372490.9361431671
2022-11-25,Electric,1,36937.18204274867
2022-11-25,Truck,8,255745.66896905677
2022-11-25,Truck,1,74135.0416932322
2022-11-25,Truck,7,529496.8809574229
2022-11-25,Sedan,7,379805.57296024216
2022-11-25,Electric,1,78679.23129724237
2022-11-25,Electric,9,470329.0281472692
2022-11-25,Truck,5,121471.62633776969
2022-11-25,Truck,4,270868.2536812993
2022-11-25,Truck,6,328537.29720783606
2022-11-25,SUV,3,135912.19249047208
2022-11-25,SUV,7,454030.13904590363
2022-11-25,Electric,1,76164.72651477213
2022-11-25,Electric,4,85827.10567153522
2022-11-25,Sedan,4,145710.79697534785
2022-11-25,SUV,7,526797.5244688906
2022-11-25,SUV,5,280003.69326844806
2022-11-25,Electric,10,567233.2818032908
2022-11-25,Truck,6,424173.022591141
2022-11-25,Electric,7,246087.30421587522
2022-11-25,Truck,10,452640.02246288816
2022-11-25,Electric,6,234283.3519565471
2022-11-25,Sedan,2,156014.96845850343
2022-11-25,SUV,7,500960.8879513826
2022-11-25,SUV,8,302987.0371819632
2022-11-25,SUV,10,299361.21222720586
2022-11-25,Sedan,10,468868.94044760906
2022-11-25,SUV,10,590386.680409181
2022-11-25,Sedan,4,276502.83409909694
2022-11-25,Sedan,1,45463.874193264324
2022-11-25,SUV,4,269986.85999240086
2022-11-25,Sedan,5,216039.05310603007
2022-11-25,Sedan,8,376585.0628429595
2022-11-25,Truck,8,402298.877264891
2022-11-25,Electric,1,39954.364924028414
2022-11-25,SUV,10,749321.7117432593
2022-11-25,Truck,10,387009.93873022066
2022-11-25,Truck,1,63838.13053978297
2022-11-25,Sedan,1,27064.03420454607
2022-11-25,Electric,5,342577.6723039564
2022-11-25,SUV,1,37680.99037395483
2022-11-25,Truck,10,326638.22832635243
2022-11-25,Electric,5,116038.89925350122
2022-11-25,Sedan,7,244397.44606649468
2022-11-25,SUV,5,265565.12739705975
2022-11-25,Electric,10,306211.2387934169
2022-11-25,Electric,6,226828.6958779402
2022-11-25,Sedan,9,657023.6449150696
2022-11-25,Truck,2,63663.854132490436
2022-11-25,Sedan,1,37114.882706635624
2022-11-25,Electric,1,55959.26072162676
